   1 	 0.004
1001 	 0.011
2001 	 0.009
3001 	 0.009
4001 	 0.009
5001 	 0.010
6001 	 0.010
7001 	 0.010
8001 	 0.010
9001 	 0.017
10001 	 0.008
11001 	 0.007
12001 	 0.002
13001 	 0.007
14001 	 0.008
15001 	 0.007
16001 	 0.008
17001 	 0.007
18001 	 0.008
19001 	 0.007
20001 	 0.008
21001 	 0.007
22001 	 0.007
23001 	 0.008
24001 	 0.007
25001 	 0.012
26001 	 0.009
27001 	 0.008
28001 	 0.007
29001 	 0.008
30001 	 0.007
31001 	 0.008
32001 	 0.007
33001 	 0.042
34001 	 0.024
35001 	 0.021
36001 	 0.020
37001 	 0.021
38001 	 0.020
39001 	 0.021
40001 	 0.021
41001 	 0.020
42001 	 0.020
43001 	 0.016
44001 	 0.009
45001 	 0.009
46001 	 0.008
47001 	 0.008
48001 	 0.007
49001 	 0.008
50001 	 0.007
51001 	 0.007
52001 	 0.008
53001 	 0.008
54001 	 0.008
55001 	 0.002
56001 	 0.007
57001 	 0.008
58001 	 0.014
59001 	 0.007
60001 	 0.007
61001 	 0.007
62001 	 0.007
63001 	 0.007
64001 	 0.008
65001 	 0.007
66001 	 0.008
67001 	 0.007
68001 	 0.007
69001 	 0.007
70001 	 0.007
71001 	 0.008
72001 	 0.007
73001 	 0.012
74001 	 0.009
75001 	 0.008
76001 	 0.008
77001 	 0.025
78001 	 0.022
79001 	 0.021
80001 	 0.021
81001 	 0.020
82001 	 0.021
83001 	 0.021
84001 	 0.021
85001 	 0.021
86001 	 0.013
87001 	 0.008
88001 	 0.008
89001 	 0.007
90001 	 0.008
91001 	 0.007
92001 	 0.007
93001 	 0.009
94001 	 0.007
95001 	 0.008
96001 	 0.008
97001 	 0.009
98001 	 0.002
99001 	 0.008
